study,method,seed,identity,system,condition,replicate,sd_nmae,sd_nrmse
diagnostic,gtm,17,hydraulic/permutation/replicate67,hydraulic,permutation,67,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate68,hydraulic,permutation,68,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate69,hydraulic,permutation,69,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate7,hydraulic,permutation,7,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate70,hydraulic,permutation,70,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate71,hydraulic,permutation,71,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate72,hydraulic,permutation,72,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate73,hydraulic,permutation,73,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate74,hydraulic,permutation,74,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate75,hydraulic,permutation,75,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate76,hydraulic,permutation,76,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate77,hydraulic,permutation,77,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate78,hydraulic,permutation,78,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate79,hydraulic,permutation,79,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate8,hydraulic,permutation,8,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate80,hydraulic,permutation,80,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate81,hydraulic,permutation,81,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate82,hydraulic,permutation,82,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate83,hydraulic,permutation,83,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate84,hydraulic,permutation,84,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate85,hydraulic,permutation,85,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate86,hydraulic,permutation,86,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate87,hydraulic,permutation,87,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate88,hydraulic,permutation,88,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate89,hydraulic,permutation,89,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate9,hydraulic,permutation,9,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate90,hydraulic,permutation,90,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate91,hydraulic,permutation,91,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate92,hydraulic,permutation,92,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate93,hydraulic,permutation,93,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate94,hydraulic,permutation,94,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate95,hydraulic,permutation,95,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate96,hydraulic,permutation,96,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate97,hydraulic,permutation,97,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate98,hydraulic,permutation,98,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,hydraulic/permutation/replicate99,hydraulic,permutation,99,0.046421227278171495,0.10838965830724044
diagnostic,gtm,17,metropt/condition/legal_gauge_canonical_preprocessing/replicate0,metropt,legal_gauge_canonical_preprocessing,0,0.5079545800132715,0.9762620177609849
diagnostic,gtm,17,metropt/condition/legal_gauge_direct/replicate0,metropt,legal_gauge_direct,0,0.507951026223176,0.9762684249137199
diagnostic,gtm,17,metropt/condition/reference/replicate0,metropt,reference,0,0.507954561790152,0.9762620464969385
diagnostic,gtm,17,metropt/permutation/reference,metropt,reference,0,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate0,metropt,permutation,0,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate1,metropt,permutation,1,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate10,metropt,permutation,10,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate11,metropt,permutation,11,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate12,metropt,permutation,12,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate13,metropt,permutation,13,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate14,metropt,permutation,14,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate15,metropt,permutation,15,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate16,metropt,permutation,16,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate17,metropt,permutation,17,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate18,metropt,permutation,18,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate19,metropt,permutation,19,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate2,metropt,permutation,2,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate20,metropt,permutation,20,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate21,metropt,permutation,21,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate22,metropt,permutation,22,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate23,metropt,permutation,23,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate24,metropt,permutation,24,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate25,metropt,permutation,25,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate26,metropt,permutation,26,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate27,metropt,permutation,27,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate28,metropt,permutation,28,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate29,metropt,permutation,29,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate3,metropt,permutation,3,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate30,metropt,permutation,30,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate31,metropt,permutation,31,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate32,metropt,permutation,32,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate33,metropt,permutation,33,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate34,metropt,permutation,34,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate35,metropt,permutation,35,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate36,metropt,permutation,36,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate37,metropt,permutation,37,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate38,metropt,permutation,38,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate39,metropt,permutation,39,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate4,metropt,permutation,4,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate40,metropt,permutation,40,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate41,metropt,permutation,41,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate42,metropt,permutation,42,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate43,metropt,permutation,43,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate44,metropt,permutation,44,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate45,metropt,permutation,45,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate46,metropt,permutation,46,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate47,metropt,permutation,47,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate48,metropt,permutation,48,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate49,metropt,permutation,49,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate5,metropt,permutation,5,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate50,metropt,permutation,50,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate51,metropt,permutation,51,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate52,metropt,permutation,52,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate53,metropt,permutation,53,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate54,metropt,permutation,54,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate55,metropt,permutation,55,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate56,metropt,permutation,56,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate57,metropt,permutation,57,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate58,metropt,permutation,58,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate59,metropt,permutation,59,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate6,metropt,permutation,6,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate60,metropt,permutation,60,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate61,metropt,permutation,61,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate62,metropt,permutation,62,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate63,metropt,permutation,63,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate64,metropt,permutation,64,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate65,metropt,permutation,65,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate66,metropt,permutation,66,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate67,metropt,permutation,67,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate68,metropt,permutation,68,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate69,metropt,permutation,69,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate7,metropt,permutation,7,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate70,metropt,permutation,70,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate71,metropt,permutation,71,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate72,metropt,permutation,72,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate73,metropt,permutation,73,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate74,metropt,permutation,74,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate75,metropt,permutation,75,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate76,metropt,permutation,76,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate77,metropt,permutation,77,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate78,metropt,permutation,78,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate79,metropt,permutation,79,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate8,metropt,permutation,8,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate80,metropt,permutation,80,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate81,metropt,permutation,81,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate82,metropt,permutation,82,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate83,metropt,permutation,83,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate84,metropt,permutation,84,0.37173324677315567,0.6981698096947561
diagnostic,gtm,17,metropt/permutation/replicate85,metropt,permutation,85,0.37173324677315567,0.6981698096947561
