regime,system,seed,block,elements_per_channel,gaugeformer_v13,moirai,gain
few1,metropt,71,metropt:segment-329:day-0,8544,0.5214566348077548,0.5282088686552664,0.006752233847511557
few1,metropt,71,metropt:segment-329:day-1,1632,0.47827645613463327,0.47570052015136666,-0.0025759359832666084
few1,metropt,71,metropt:segment-330:day-0,6120,0.5833761564576193,0.5882692043991792,0.004893047941559869
few1,metropt,71,metropt:segment-331:day-0,4920,0.5249289763576732,0.5235235773252583,-0.001405399032414878
few1,metropt,71,metropt:segment-332:day-0,2736,0.57178043799543,0.5783504628255738,0.006570024830143795
few1,metropt,71,metropt:segment-333:day-0,168,0.3668113578213597,0.37892416919145727,0.012112811370097565
few1,metropt,71,metropt:segment-334:day-0,6480,0.5157369585052045,0.5297797138433611,0.014042755338156576
few1,metropt,71,metropt:segment-335:day-0,6096,0.528713259365589,0.5356870311789745,0.006973771813385543
few1,metropt,71,metropt:segment-336:day-0,5928,0.5524136556203337,0.5537684691305796,0.0013548135102459113
few1,metropt,71,metropt:segment-337:day-0,2184,0.46540137158104894,0.4633021368128856,-0.002099234768163316
few1,metropt,71,metropt:segment-338:day-0,216,0.5074494219659929,0.5040221104662699,-0.0034273114997229737
few1,metropt,71,metropt:segment-339:day-0,3936,0.46040363144404944,0.46882498497287867,0.008421353528829223
few1,metropt,71,metropt:segment-340:day-0,168,0.6986125747731122,0.6702333865519965,-0.028379188221115736
few1,metropt,71,metropt:segment-341:day-0,1512,0.5029156398539778,0.4977576987924834,-0.00515794106149442
few1,metropt,71,metropt:segment-342:day-0,7608,0.6037181776906199,0.6061537609393289,0.0024355832487090723
few1,metropt,71,metropt:segment-343:day-0,1128,0.721010833187793,0.72581573941749,0.004804906229696981
few1,metropt,71,metropt:segment-344:day-0,144,0.4766948150621551,0.4850232910764881,0.008328476014333008
few1,metropt,71,metropt:segment-345:day-0,5088,0.5548111440933666,0.5640762497410877,0.009265105647721095
few1,metropt,71,metropt:segment-346:day-0,408,0.39421663580275446,0.41151194943085023,0.017295313628095776
few1,metropt,71,metropt:segment-347:day-0,7272,0.5571999081544328,0.5666950315683791,0.009495123413946316
few1,metropt,71,metropt:segment-348:day-0,6672,0.5397487664158865,0.5462977777204697,0.0065490113045831855
few1,metropt,71,metropt:segment-349:day-0,8544,0.6373345019459794,0.6403989158494765,0.0030644139034970985
few1,metropt,71,metropt:segment-349:day-1,1872,0.7009813207508024,0.6986076343266673,-0.0023736864241351574
few1,metropt,71,metropt:segment-351:day-0,6528,0.5791215995931461,0.5855241819364957,0.006402582343349561
few1,metropt,71,metropt:segment-353:day-0,8544,0.5013372143907624,0.5123773950617289,0.01104018067096646
few1,metropt,71,metropt:segment-353:day-1,6504,0.5505351922594987,0.5533773308829707,0.002842138623472046
few1,metropt,71,metropt:segment-355:day-0,8088,0.5840990510100178,0.5914418997920784,0.007342848782060596
few1,metropt,71,metropt:segment-356:day-0,168,0.4616121790223534,0.4845587231317467,0.022946544109393285
few1,metropt,71,metropt:segment-358:day-0,6936,0.6331260682530372,0.6331155852825469,-1.0482970490333088e-05
few1,metropt,71,metropt:segment-359:day-0,7176,0.5827367318157508,0.5873233929853525,0.0045866611696017134
few1,metropt,71,metropt:segment-360:day-0,1632,0.4799082158700253,0.49542818090097657,0.015519965030951266
few1,metropt,71,metropt:segment-361:day-0,4824,0.5856959269314578,0.5941413181856737,0.00844539125421595
few1,metropt,71,metropt:segment-84:day-1,3864,0.44934348504426813,0.46776933102208645,0.018425845977818323
few1,metropt,71,metropt:segment-84:day-2,840,0.4804698738405424,0.4924563536094194,0.011986479768877012
few1,metropt,71,metropt:segment-85:day-0,456,0.39355387389842855,0.3887187590999903,-0.004835114798438234
few1,metropt,71,metropt:segment-86:day-0,480,0.4169352544115163,0.4334285576581349,0.01649330324661863
few1,metropt,71,metropt:segment-87:day-0,3816,0.4549753709688236,0.47162624289691835,0.016650871928094724
few1,metropt,71,metropt:segment-88:day-0,5928,0.3943146385749636,0.406207798023459,0.011893159448495394
few1,metropt,71,metropt:segment-89:day-0,8544,0.4101016762558631,0.42168723412809167,0.011585557872228591
few1,metropt,71,metropt:segment-89:day-1,8640,0.43742052735101394,0.44871951170402935,0.011298984353015407
few1,metropt,71,metropt:segment-89:day-2,1944,0.41051638203119484,0.4211200452177257,0.010603663186530887
few1,metropt,71,metropt:segment-90:day-0,648,0.2592612909627551,0.26735159367219746,0.008090302709442387
few1,metropt,71,metropt:segment-91:day-0,2280,0.7799144696103689,0.7860509838869663,0.006136514276597338
few1,metropt,71,metropt:segment-92:day-0,2352,0.693094320503482,0.6890267697566449,-0.0040675507468370675
few1,metropt,71,metropt:segment-93:day-0,504,0.30177483865602256,0.3193008816558175,0.017526042999794933
few1,metropt,71,metropt:segment-94:day-0,1536,0.4403151918696997,0.44620872999624644,0.005893538126546749
few1,metropt,71,metropt:segment-95:day-0,48,0.054280493356954555,0.06019874959727713,0.005918256240322578
few1,metropt,71,metropt:segment-98:day-0,192,0.5820272496013293,0.6284998713323958,0.04647262173106648
few1,metropt,71,metropt:segment-99:day-0,1008,0.4069892094249526,0.4026232481075264,-0.00436596131742617
few1,metropt,101,metropt:segment-100:day-0,288,0.3884621900301114,0.39589114539685,0.007428955366738599
few1,metropt,101,metropt:segment-101:day-0,72,0.18480894386986407,0.18673883258393584,0.0019298887140717647
few1,metropt,101,metropt:segment-102:day-0,912,0.3399959312223366,0.3512739371094442,0.01127800588710759
few1,metropt,101,metropt:segment-104:day-0,8160,0.3945053809373539,0.3999538373819772,0.0054484564446233286
few1,metropt,101,metropt:segment-107:day-0,8544,0.32671784865248427,0.3390521465615191,0.012334297909034841
few1,metropt,101,metropt:segment-107:day-1,7176,0.4276435293340065,0.4428025467341156,0.01515901740010911
few1,metropt,101,metropt:segment-109:day-0,6960,0.4571025951323506,0.46651008467809696,0.009407489545746384
few1,metropt,101,metropt:segment-111:day-0,7272,0.3268652559424762,0.3344103817068179,0.007545125764341742
few1,metropt,101,metropt:segment-112:day-0,1992,0.3653267971224687,0.37584213792263316,0.010515340800164474
few1,metropt,101,metropt:segment-114:day-0,840,0.1966420571480388,0.20484733719987905,0.008205280051840236
few1,metropt,101,metropt:segment-116:day-0,6168,0.3029201083579566,0.31278697080110734,0.00986686244315077
few1,metropt,101,metropt:segment-118:day-0,8448,0.37532672895830727,0.3885384632394178,0.013211734281110554
few1,metropt,101,metropt:segment-120:day-0,7896,0.4048324771548219,0.41825392024698393,0.013421443092162033
few1,metropt,101,metropt:segment-122:day-0,6072,0.08447787076700795,0.08715659814905208,0.0026787273820441243
few1,metropt,101,metropt:segment-123:day-0,8544,0.22191535953663613,0.22429883988967697,0.00238348035304084
few1,metropt,101,metropt:segment-123:day-1,672,0.36968849653012475,0.3843276068334701,0.01463911030334536
few1,metropt,101,metropt:segment-125:day-0,8544,0.4402835841555569,0.4534134556321106,0.0131298714765537
few1,metropt,101,metropt:segment-125:day-1,6984,0.045367029696082466,0.046267961356655306,0.0009009316605728401
few1,metropt,101,metropt:segment-126:day-0,24,0.06287053263852041,0.0694603553474074,0.006589822708886986
few1,metropt,101,metropt:segment-128:day-0,192,0.27621041740339247,0.28946606873423014,0.01325565133083767
few1,metropt,101,metropt:segment-129:day-0,5856,0.3504299858819146,0.359825100250806,0.0093951143688914
few1,metropt,101,metropt:segment-130:day-0,48,0.04039717813084172,0.04417922578548474,0.003782047654643024
few1,metropt,101,metropt:segment-131:day-0,8232,0.36486193934700734,0.37774337496397054,0.0128814356169632
few1,metropt,101,metropt:segment-132:day-0,7200,0.3435025568469355,0.35139168930669656,0.007889132459761083
few1,metropt,101,metropt:segment-133:day-0,8544,0.32267736416447557,0.33249214626468204,0.009814782100206476
few1,metropt,101,metropt:segment-133:day-1,24,0.025848713351857327,0.025808442587133714,-4.0270764723612795e-05
few1,metropt,101,metropt:segment-135:day-0,6384,0.391276572298822,0.40786672718800915,0.016590154889187136
few1,metropt,101,metropt:segment-136:day-0,168,0.33775398468180545,0.3389575365678064,0.0012035518860009642
few1,metropt,101,metropt:segment-137:day-0,6696,0.367828666092803,0.37935068699364394,0.011522020900840924
few1,metropt,101,metropt:segment-138:day-0,24,0.05616908326429669,0.0630137754782732,0.0068446922139765165
few1,metropt,101,metropt:segment-139:day-0,8016,0.4236565191109987,0.437532173349274,0.013875654238275303
few1,metropt,101,metropt:segment-141:day-0,3048,0.33783158757684945,0.34470566089877513,0.006874073321925689
few1,metropt,101,metropt:segment-142:day-0,312,0.4497375005175,0.4608882202835674,0.011150719766067407
few1,metropt,101,metropt:segment-146:day-0,3936,0.41634574761057125,0.4310101833087711,0.014664435698199862
few1,metropt,101,metropt:segment-148:day-0,8544,0.4741749013251379,0.47951711586245294,0.005342214537315038
few1,metropt,101,metropt:segment-148:day-1,5592,0.39981615931405257,0.41263845168850477,0.012822292374452204
few1,metropt,101,metropt:segment-150:day-0,7200,0.35464434622511104,0.36515865923652935,0.010514313011418308
few1,metropt,101,metropt:segment-152:day-0,7248,0.32267005387704123,0.33193782143426,0.009267767557218753
few1,metropt,101,metropt:segment-154:day-0,7800,0.34101542272839674,0.3512406113796876,0.01022518865129085
few1,metropt,101,metropt:segment-156:day-0,7872,0.33269274486413636,0.3434352547980904,0.010742509933954036
few1,metropt,101,metropt:segment-158:day-0,7992,0.35113206574455064,0.36060996299143433,0.009477897246883693
few1,metropt,101,metropt:segment-160:day-0,7296,0.3751899930655509,0.38574697907648536,0.010556986010934466
few1,metropt,101,metropt:segment-161:day-0,72,0.0391023116351681,0.04099593983213543,0.0018936281969673327
few1,metropt,101,metropt:segment-162:day-0,48,0.34267694987261094,0.3764460500096168,0.03376910013700585
few1,metropt,101,metropt:segment-163:day-0,6768,0.31694574300364076,0.3285400773108519,0.01159433430721113
few1,metropt,101,metropt:segment-164:day-0,312,0.21735149544799512,0.221783262542474,0.004431767094478872
few1,metropt,101,metropt:segment-165:day-0,8544,0.2973672927043274,0.3048765156150122,0.007509222910684843
few1,metropt,101,metropt:segment-165:day-1,8640,0.2932936639943688,0.30562888940852817,0.012335225414159379
few1,metropt,101,metropt:segment-165:day-2,264,0.22619368424321215,0.2279895175260267,0.0017958332828145462
few1,metropt,101,metropt:segment-167:day-0,5496,0.30905887330769205,0.3189070933423765,0.00984822003468444
few1,metropt,101,metropt:segment-168:day-0,216,0.2817634713047771,0.28670631398160307,0.004942842676825987
few1,metropt,101,metropt:segment-169:day-0,7056,0.3102030142171866,0.31755711886254107,0.0073541046453544645
few1,metropt,101,metropt:segment-170:day-0,408,0.3450490561286991,0.34950973734134083,0.004460681212641704
few1,metropt,101,metropt:segment-171:day-0,744,0.3492032751179744,0.36661918254993087,0.01741590743195648
few1,metropt,101,metropt:segment-172:day-0,8352,0.37416918608914146,0.3866001743501867,0.012430988261045217
few1,metropt,101,metropt:segment-174:day-0,2496,0.8563253850888389,0.8777093549620766,0.02138396987323765
few1,metropt,101,metropt:segment-175:day-0,48,0.27960931299984765,0.2848874183195107,0.005278105319663051
few1,metropt,101,metropt:segment-176:day-0,6840,0.7265229900726247,0.7338447108291052,0.007321720756480521
few1,metropt,101,metropt:segment-177:day-0,1512,0.702780158770502,0.7092249215354854,0.006444762764983403
few1,metropt,101,metropt:segment-178:day-0,48,1.2611569154171864,1.2820267664134555,0.020869850996269035
few1,metropt,101,metropt:segment-179:day-0,456,0.2746460452909879,0.2797269410961673,0.005080895805179397
few1,metropt,101,metropt:segment-180:day-0,8544,0.5434517288862892,0.5508408161918135,0.007389087305524233
few1,metropt,101,metropt:segment-180:day-1,5088,0.1971291993815327,0.20217837938950803,0.005049180007975329
few1,metropt,101,metropt:segment-181:day-0,168,0.7532171339413133,0.7659484058102042,0.012731271868890892
few1,metropt,101,metropt:segment-182:day-0,4752,0.7120870894880973,0.7180938831516919,0.0060067936635945784
few1,metropt,101,metropt:segment-183:day-0,8544,0.7210747922162601,0.7230008206133383,0.0019260283970781167
few1,metropt,101,metropt:segment-183:day-1,216,0.8020424298015888,0.7963889784290322,-0.005653451372556573
few1,metropt,101,metropt:segment-185:day-0,8328,0.7013514652939902,0.7067411142555384,0.005389648961548255
few1,metropt,101,metropt:segment-186:day-0,96,0.6669934225319268,0.6794180844946917,0.012424661962764816
few1,metropt,101,metropt:segment-187:day-0,6744,0.6752318645855802,0.6765189385612285,0.0012870739756483118
few1,metropt,101,metropt:segment-189:day-0,8544,0.08801946556281327,0.08861116001161043,0.0005916944487971559
few1,metropt,101,metropt:segment-189:day-1,1008,9.015858515716843e-08,1.7289118600805774e-07,8.273260085088931e-08
few1,metropt,101,metropt:segment-190:day-0,3864,9.122705589564479e-08,1.7484192471647252e-07,8.361486882082773e-08
few1,metropt,101,metropt:segment-192:day-0,7488,0.6056440272376574,0.6098427730161166,0.004198745778459134
few1,metropt,101,metropt:segment-193:day-0,96,0.6293640503171851,0.6273256072626315,-0.0020384430545535848
few1,metropt,101,metropt:segment-195:day-0,8544,0.46471643122989204,0.47989606053059813,0.015179629300706099
few1,metropt,101,metropt:segment-195:day-1,1224,0.4356143739755817,0.4497915947788776,0.014177220803295865
few1,metropt,101,metropt:segment-196:day-0,5832,0.48406554187965983,0.49458737122286783,0.010521829343208
few1,metropt,101,metropt:segment-198:day-0,6912,0.47240166034895414,0.484132644587482,0.011730984238527864
few1,metropt,101,metropt:segment-199:day-0,8544,0.49848839082417884,0.513116678930433,0.014628288106254161
few1,metropt,101,metropt:segment-199:day-1,1992,0.41444452750335226,0.42673495937548694,0.012290431872134688
few1,metropt,101,metropt:segment-200:day-0,288,0.5096540594380453,0.5220922284644749,0.01243816902642958
few1,metropt,101,metropt:segment-201:day-0,984,0.421765419725149,0.4390895898147344,0.017324170089585367
few1,metropt,101,metropt:segment-202:day-0,288,0.06256349492666421,0.06469496818093269,0.002131473254268476
few1,metropt,101,metropt:segment-203:day-0,480,0.36784734285977777,0.3725135115542376,0.004666168694459849
few1,metropt,101,metropt:segment-204:day-0,7440,0.48076447572542963,0.49841968629097266,0.017655210565543034
few1,metropt,101,metropt:segment-205:day-0,8544,0.454451160174884,0.46295886747423876,0.008507707299354739
few1,metropt,101,metropt:segment-205:day-1,8640,0.3713500289681147,0.3805346246649183,0.009184595696803577
few1,metropt,101,metropt:segment-205:day-2,6888,0.20724733969242254,0.20883356481697743,0.0015862251245548908
few1,metropt,101,metropt:segment-206:day-0,2256,0.18806518040098213,0.18930356665445713,0.001238386253474999
few1,metropt,101,metropt:segment-207:day-0,3960,0.17396325959133813,0.17475781320464634,0.0007945536133082132
few1,metropt,101,metropt:segment-208:day-0,384,0.2496181551524194,0.2640152789190427,0.014397123766623304
few1,metropt,101,metropt:segment-209:day-0,8544,0.5400728102190208,0.5432711683140115,0.0031983580949906942
few1,metropt,101,metropt:segment-209:day-1,2376,0.514850965651754,0.5232050465693332,0.008354080917579165
few1,metropt,101,metropt:segment-210:day-0,5400,0.5340845803358043,0.5398419773965154,0.0057573970607111
few1,metropt,101,metropt:segment-211:day-0,2304,0.5187938169173208,0.524411362595571,0.005617545678250124
few1,metropt,101,metropt:segment-212:day-0,912,0.5132999712787346,0.5177749712748289,0.004474999996094242
few1,metropt,101,metropt:segment-213:day-0,504,0.5340952702325203,0.5423869667017078,0.008291696469187482
few1,metropt,101,metropt:segment-214:day-0,6672,0.5230264070056837,0.5303923247897268,0.007365917784043052
few1,metropt,101,metropt:segment-215:day-0,4776,0.025259194365527263,0.027830228310050935,0.0025710339445236714
few1,metropt,101,metropt:segment-217:day-0,8544,0.6177439780849076,0.6168721423464658,-0.0008718357384417397
few1,metropt,101,metropt:segment-217:day-1,8640,0.5140991084435811,0.5266529600240947,0.012553851580513586
few1,metropt,101,metropt:segment-217:day-2,2448,0.6330574581340989,0.6360183109268769,0.0029608527927780237
few1,metropt,101,metropt:segment-218:day-0,8544,0.5296199664625388,0.5348639435962939,0.005243977133755018
few1,metropt,101,metropt:segment-218:day-1,6888,0.5453625107673938,0.5482786299371306,0.002916119169736775
few1,metropt,101,metropt:segment-219:day-0,4488,0.64626904701736,0.6451921134162888,-0.001076933601071195
